Swordsman 784956
Krystalin 784769
Proctor 784523
Gunthar_of_Rigel 783776
Rachel_Summers 783662
Black_Dragon 783547
Woodgod 783492
Shaman 782007
Eliminator 781450
Sunder 781315
Brute_III 781015
Turner_D._Century 780804
Piper 780797
Death_Adder 780659
Leonus 780105
Knickknack 779634
Hack 779331
Meteorite_II 779321
Vakume 778918
Arcturus_Rann 778808
Ghost_Girl 778739
Klaw 778598
Thunderclap 778068
Goblin_Queen 777646
Red_Guardian 776856
Man-Spider 776801
Sise-Neg 776730
Karl_Mordo 776605
Firepower 776551
The_Wink 775483
Maxwell_Dillon 775121
Him 774878
Pete_Wisdom 774602
MN-E_(Ultraverse) 774588
Havok 774466
Blue_Diamond 774380
Ape-Man 773799
Set 773517
Cecilia_Reyes 773187
Danielle_Moonstar 772892
Stinger 772765
Blaze 772732
Mister_Hyde 772513
Northstar 771740
Amphibius 769848
Dementia 769764
Kala 769755
Crusader 769387
Lasher 768775
Colonel 768396
Geiger 767312
Lightmaster 766122
Living_Laser 766033
Coldblood 764945
Jean_DeWolff 764918
N'astirh 764773
Baron_Macabre 763966
Stellaris 763272
Order 762513
Gorr 762162
Lin_Sun 762158
Strobe 760969
Shadow_Slasher 760609
Aegis 759710
Rattler 759142
Michael_Twoyoungmen 758709
The_Symbiote 758249
Tempest 756546
Howard_the_Duck 755467
Chan_Luichow 755055
Slither 754633
Monstra 754549
Infinity 753664
Terrax_the_Tamer 752852
Riot 752487
Chaos 752429
Cheetah 752278
Canasta 752091
Green_Goblin 751917
Adversary 750871
Grenade 750627
Aggamon 750620
Bentley_Wittman 750180
Anubis 750097
Coral 749919
Indech 749182
Quasar_II 748546
Baron_Zemo 748317
Mauler 748089
Miek 747870
Harness 746987
Orbit 746851
Silhouette 746488
White_Pilgrim 746423
Layla_Miller 746407
Optoman 745451
Elixir 744054
Patsy_Walker 743993
Scott_Summers 743984
Andreas_von_Strucker 743480
Lady_Jacqueline_Falsworth_Crichton 743447
Psyche 743086
Argo 742661
Harold_"Happy"_Hogan 742337
Luna 741728
American_Dream 741469
Challenger 741266
Lady_Killer 740777
Ghost_Rider_2099 740349
Buzz 739866
Gertrude_Yorkes 739842
Bonita_Juarez 739558
Sludge 738971
Eric_Williams 738614
Charcoal 738354
Greer_Grant 738003
Thog 737428
Ripfire 737106
Growing_Man 736789
Gog 736749
Decay 736552
Supreme_Intelligence 736253
Brunnhilda 735968
Vindaloo 735807
Morris_Bench 735298
Bennet_du_Paris 735082
Hugh_Jones 734952
Selene 734208
Nanny 733877
Walter_Newell 733718
Chloe_Tran 733601
Amalgam 733097
Phyla-Vell 732898
Killraven 732400
Albion 732350
Jimaine_Szardos 731912
Peepers 731872
Black_Jack_Tarr 731545
She-Venom 731417
Stained_Glass_Scarlet 730911
Spiral 730677
Agon 730462
Mar-Vell 730419
Bob 729855
Nezarr_the_Calculator 729131
Choice 729110
Thornn 728962
Saturnyne 728350
Microchip 728309
Rachel_van_Helsing 727731
Karnak 727059
Nighthawk 726775
Herbert_Edgar_Wyndham 726097
Glenn_Talbot 725893
Bi-Beast 725519
Trip_Monroe 725515
Heimdall 724957
Iceman 724484
Abigail_Brand 724253
Power_Broker 723128
Ms._MODOK 722836
Seth 722835
Meteor_Man 722627
Rumiko_Fujikawa 721883
Nebulo 721427
Unseen 720821
Cain_Marko 719751
Space_Turnip 719349
Toxin 719016
Bevatron 718535
Eugene_Judd 718308
Atalon 718165
Sean_Garrison 718060
Liz_Allan 717619
Halloween_Jack 717554
Crime-Buster 717199
Seeker 717019
Commando 716911
Elven 716699
Abyss 716579
Mach-IV 716243
Hebe 716068
Morning_Star 715769
Araki 715731
Ben_Reilly 714561
Devastator 714538
Elathan 714537
Goldbug 714051
Nova 712902
Honey_Lemon 712564
Mister_Sinister 712229
Scarlet_Scarab 712195
Stephen_Strange 712012
Druig 711203
Carolyn_Trainer 711193
Superia 710445
Kamuu 710389
Suicide 710062
Death 709136
Cap_'N_Hawk 708926
Wiccan 708406
Changeling 708385
Isbisa 708364
Cassiopea 708135
Lancer 707873
Gremlin 707256
Spyder 707200
Cat-Man 706695
Johnny_Blaze 706541
Vegas 706392
Vampire_by_Night 706083
Spider-Woman 705907
Emma_Frost 705881
Artie 705293
Vance_Astrovik 704842
Chronos 704615
Exterminator 704575
Mangog 703644
Christopher_Summers 703020
Bantam 702327
Feral 701549
Kenneth_Crichton 700670
Ankhi 700419
Fashima 700312
Harpoon 700162
Aragorn 700026
Mephisto 699963
Chameleon 699800
Warstar 698358
Mandroid 697767
Lockdown 697591
Madcap 697507
Rebel 696908
Molten_Man 696855
Delphine_Courtney 696295
Storm 696163
Absalom 696066
Devil_Hunter_Gabriel 695459
Quicksand 695045
Executioner 694253
Orphan-Maker 693612
Agent 693157
Gailyn_Bailey 692328
Luke_Cage 692212
Lianda 691925
Vanguard 691865
Silver_Samurai 691610
Ant-Man 691525
Hank_McCoy 691244
Miles_Warren 691060
Centennial 690400
Ezekiel 689384
Whizzer 689370
Gideon 689346
Destroyer_of_Demons 688693
Lizard 688643
Domo 688461
Baphomet 687826
Infectia 687760
Gateway 687684
Jacques_DuQuesne 687003
Miracle_Man 686982
Annie_Ghazikhanian 686956
Headknocker 686451
Aged_Genghis 686182
X-Treme 686058
Xandu 686024
Brigade 685997
Sir_Steel 685788
Paul_Norbert_Ebersol 685262
Shadow-Hunter 684881
Nameless_One 684504
Ramrod 683299
Ghost_Rider 683224
Hrimhari 682907
Jade_Dragon 681365
Rl'nnd 681128
Druid 680814
Sage 680601
Damon_Dran 680174
Scimitar 679845
Ruckus 679716
Abraham_Cornelius 678911
Kristoff_Vernard 678662
Swarm 678101
Mahkizmo 677941
Mikey 677179
Shocker 676686
Sunpyre 676319
Conquistador 676274
Amphibian 676180
Mutant_X 676142
Iron_Lad 675366
Zach 674726
Peace_Monger 674399
Shadrac 674285
Human_Top 674038
Water_Wizard 673672
Adrian_Toomes 673236
Bram_Velsing 672988
Strong_Guy 672676
Hag 672551
Maynard_Tiboldt 672531
Golem 671782
Snowbird 671738
Glob 671267
Typhoid_Mary 671093
Callisto 670818
Plazm 670686
Shola_Inkosi 669899
Black_Queen 669784
Cletus_Kasady 669760
Donald_Ritter 669686
Siryn 669086
Sin 668988
Gibbon 668595
Peter_Criss 668476
Jessica_Drew 668449
Zombie 667632
Medusa 667515
Fantastic_Four 667442
Kylun 667140
Tusk 666050
Butterball 665979
Amber_Hunt 665651
Wizard 665616
Hood 665501
Enchantress 665394
Midnight_Man 665169
Infamnia 665085
Taj_Nital 664955
Doctor_Strange 664508
Margo_Damian 664311
Khonshu 663076
Her 663073
Jonas_Harrow 662876
Radius 662500
Penance_II 661941
Nate_Grey 661728
Tattoo 661413
Black_Fox 661345
Captain_UK 660791
H.E.R.B.I.E. 660346
Americop 660305
Blind_Justice 659954
Louise_Mason 659472
Orchid 658128
Golden_Archer 657894
Fontanelle 657246
Bres 657016
Judas_Traveller 656578
Dream_Weaver 656512
Paradigm 655663
Deadhead 655597
Rush 655454
Volcana 654755
Robert_da_Costa 654584
War_Machine 654472
Madame_Menace 653157
Venom 652459
Shatter 652335
Doop 652196
Holly 652159
Stratosfire 651099
Sagittarius 650938
The_Stepford_Cuckoos 650642
Captain_Marvel 650269
Warlock 649883
Maur-Konn 649842
Theresa_Cassidy 649449
Mentus 649378
Lorelei_Travis 649293
Ultimo 649065
Interloper 648874
Kick-Ass 648012
Pluto 647799
Daniel_Rand 647717
Doctor_Droom 646774
Bloke 646441
Equinox 646378
Cody_Mushumanski_Gun_Man 646056
Enigma 645507
Shathra 645180
Soldier_X 644852
James_Dr._Power 644433
Joseph 644213
Caregiver 644055
Chondu_the_Mystic 643969
Torgo_of_Mekka 642685
Mirage_II 642267
Slipstream 641393
Omega_Red 641325
Spencer_Smythe 641252
Ebenezer_Laughton 641180
Suprema 640919
Phade 640738
Inferno 640230
Nikki 639006
Mayhem 638483
John_Jameson 638482
Fantasia 637362
Arlette_Truffaut 636846
Domino 636719
Songbird 636387
Silver_Surfer 636282
Batroc_the_Leaper 635982
Balor 635437
Doctor_Octopus 634952
Captain_Barracuda 634038
Lurking_Unknown 633995
Hensley_Fargus 633690
Nth_Man 633295
Dan_Ketch 632848
Random 632812
Deathlok 632740
Purge 632685
Iron_Maiden 632216
Geirrodur 632059
Adrenazon 631996
Carl_"Crusher"_Creel 631900
Porcupine 630238
Thunderbird 629737
Authority 629631
Terminatrix 629520
Alchemy 629412
Kyle_Gibney 628891
Whiteout 628776
Whiplash 628316
Blob 628143
Vance_Astro 627824
Doppelganger 627710
Hydro 627677
Virgo 626758
Ikthalon 625983
Ethan_Edwards 625426
Bloodscream 625142
Kid_Colt 625069
Anvil 625067
Mister_Machine 625021
Tom_Cassidy 624954
Kingo_Sunen 624915
Xorn 624829
Arcanna 624114
Mac_Gargan 623848
Ox 623438
Hoder 623320
Adam_Warlock 623265
Aquarius 622956
Armory 622324
Wolverine 621931
Tantra 621396
Hideko_Takata 621135
Black_Tom_Cassidy 620683
Shiva 619865
Sabra 619773
Gloom 619360
Wildboys 618985
USAgent 618539
Jackhammer 618393
Razorback 618089
Valentina_Allegra_de_La_Fontaine 618008
Annalee 617927
Magus 617783
Eddie_Brock 617760
La_Nuit 617334
Ganymede 617188
Quasimodo 617120
Gemini 617090
Master_Pandemonium 616039
Phantom_Eagle 614553
The_Destroyer 614103
Rage 613943
Nebula 613321
Stiletto 613256
Mary_Jane_Watson 613177
Angel_Dust 612638
Blind_Faith 612409
James_Proudstar 612303
Windeagle 612263
Helmut_Zemo 611375
Exodus 610904
J._Jonah_Jameson 610184
George_Washington_Bridge 609875
American_Ace 608826
Vengeance 608752
Kasper_Cole 608288
Human_Cannonball 607746
Nicholas_Scratch 607627
Bloodsport 607142
May_"Mayday"_Parker 607039
Monica_Rappaccini 607001
Lyja 606938
Adrienne_Frost 606712
Redneck 606049
Fixx 605792
Athena 605592
Mauvais 605428
Moondragon 605279
Red_Lotus 605088
Pressure 605070
Morph 604044
Armadillo 603790
Persuader 603614
Raymond_Sikorsky 603528
Topaz 603512
Vavavoom 602697
Royal_Roy 602506
Herman_Schultz 601619
Darkdevil 601122
Galaxy_Master 600872
Frank_Drake 600572
Volpan 600518
Master_Order 600126
Grim_Reaper 598322
Kubik 598238
Ashcan 597955
Jazz 597205
D'Spayre 596879
Deathstroke 595590
Mother_Superior 595032
Gorgilla 594324
Prime_Mover 593732
Beast 593454
Mastermind 593236
Kismet_Deadly 592866
the_Living_Colossus_It 592419
Baron_Samedi 592272
Ev_Teel_Urizen 591921
gen_Harada 591365
Answer 591319
Antiphon_the_Overseer 590963
Jann 590926
Chrome 590692
Defensor 590433
Asteroth 590243
Karl_Malus 590162
Eshu 589633
Grand_Director 589105
Radion_the_Atomic_Man 589062
Nimrod 589028
Cethlann 588961
Bob_Diamond 588538
Possessor 588342
Mister_Sensitive 588330
Vesta 587588
Vidar 587268
Alexander_Lexington 587135
Timeshadow 586416
Ellie_Phimster 585753
El_Aguila 585489
Hussar 585244
Alyssa_Moy 585166
Shadow_King 584960
Garrison_Kane 583976
Weapon_X 583486
Namor_the_Sub-Mariner 583189
Namora 582550
Base 581774
Sunstroke 581426
A'lars 581187
Count_Abyss 581151
Magician 580961
Wong 580902
Outrage 580687
Gatecrasher 580207
Human_Robot 580161
Frederick_Slade 579959
Mist_Mistress 579876
Kiden_Nixon 579484
Beetle_II 578905
Norman_Osborn 578665
Rawhide_Kid 578585
Blistik 578035
Boom_Boy 577204
Ent 576996
Comet_Man 576815
Chtylok 576577
Captain_Omen 576140
Lady_Deathstrike 576109
Zarek 575765
Tommy 575660
Postmortem 575477
Ben_Urich 575434
Stygorr 575089
Unuscione 575006
Dust 574335
Sally_Blevins 574052
Arclight 573657
Golden_Oldie 573211
Mysterio 572941
Stygyro 572400
Amphibion 572347
Peter_Parker 571274
Robert_"Bobby"_Drake 571086
Peter_Noble 570457
High_Evolutionary 570429
Robert_Hunter 569918
Zaladane 569719
Talia_Josephine_Wagner 569701
Shen_Kuei 569683
Silver 569599
Arc 569589
Mad_Dog_Rassitano 569368
Baroness_Blood 569300
Controller 568142
Colonel_America 567971
Diamanda_Nero 566624
Bird-Man 566410
Eric_the_Red 566321
Cadaver 566164
Gee 565957
Lemuel_Dorcas 565761
Richard_Fisk 565628
Architect 565605
Alexander_Summers 565598
Count_Nefaria 565383
Nightmare 565352
Frank_Castle 564696
Arkus 564677
Advisor 564588
Midas 562855
Zartra 562628
MODOK 562354
Brain_Cell 562221
Gin_Genie 561951
Hardshell 561734
Tatterdemalion 561479
Morbius 561467
Midnight_Sun 561037
S'byll 560159
Remy_LeBeau 559845
Loki 559373
Kleinstocks 558766
Steven_Lang 558158
Raman 557706
Jean_Grey-Summers 557672
Mr._M 557269
Franklin_Richards 556810
Haven 556654
Cancer 556379
Phat 556191
Abdul_Alhazred 555457
Mutant_Master 555143
Power_Man 554569
Kro 554264
Veil 552877
Doctor_Demonicus 552456
Nathaniel_Essex 552455
Henry_"Hank"_McCoy 552146
Domina 551331
Fly 551263
Googam 551136
Illyana_Rasputin 550773
Mr._Fish 550528
Joey_Bailey 549503
Masked_Rose 549369
Caliban 549345
Captain_America 549057
Orator 548837
Bart_Hamilton 548652
Morpheus 548640
Thumbelina 547347
Ahura 546447
Scarlet_Witch 546387
Psycho-Man 546065
Hank_Pym 545830
Tex_Dawson 545179
Wysper 545162
St._John_Allerdyce 544781
Seamus_Mellencamp 544569
Threnody 544487
Captain_Germany 544174
Mariko_Yashida 544098
Yuriko_Oyama 542805
Night_Rider 542622
Cardinal 541827
Hazard 541368
Captain_Atlas 541321
Rom_the_Spaceknight 540528
Hobgoblin 540286
Legion 539980
Reject 538493
Wrecker 537599
Arranger 537263
Gorilla-Man 537002
Crimebuster 536556
Jonathan_"John"_Garrett 536406
Hardcase 536207
Ezekiel_Stane 535920
Cottonmouth 535799
Nobilus 534935
Katherine_"Kitty"_Pryde 534552
Randall_Shire 534420
Meteorite 534276
Box 534227
Sauron 534203
Hulk_2099 534042
Madison_Jeffries 533864
Ajax 533647
Dark-Crawler 533556
Clint_Barton 533420
Paris 533372
Stingray 533322
Bill_Foster 533285
Sprite 532616
Mister_Two 532593
Poltergeist 532015
Thanos 531499
Batwing 531317
Cold_War 530979
Razor_Fist 530784
Ranger 529867
Adri_Nital 529738
Att-Lass 529502
Betty_Brant_Leeds 528534
Hardnose 528525
Nomad 528345
Caiera 527668
Rocket_Racer 527537
Brute_II 527476
Korvus 527338
Shriker 527336
Don_Fortunato 527158
Willie_Lumpkin 526917
Kraken 526474
Rusty_Collins 526427
Jocasta 526202
Valtorr 526026
Aminedi 525579
Battletide 525050
Angelo_Unuscione 524961
Ningal 524880
Angel 524853
Citizen_V 524725
Melter 523959
Spoor 523723
Blood_Brothers 523604
Longneck 522783
Decay_II 522743
Umbo 522075
Madame_Hydra 522020
Karthon_the_Quester 521244
Anything 521039
Sugar_Man 520960
Bucky 520861
Fatale 520806
Master_Mold 520112
Gabe_Jones 519773
Behemoth 519540
Bereet 519432
Freedom_Ring 519200
Cassandra_Nova 519089
Professor_X 518391
Albert 518110
Screech 517301
Phage 516788
